"date","time","R2R.Level","subject race","Subject Ethnicity","subject sex","officer Yrs of service","Area Command"
"6/21/2016",402,3,"Black","N","M",22,"ED"
"6/21/2016",2312,3,"White","H","F",4,"CH"
"6/22/2016",NA,3,"White","H","F",2,"FR"
"6/22/2016",NA,3,"Black","N","M",6,"ID"
"6/22/2016",2331,3,"White","H","M",12,"GE"
"6/23/2016",NA,3,"Black","N","M",3,"FR"
"6/23/2016",245,3,"White","H","M",1,"HE"
"6/23/2016",348,3,"White","H","F",9,"FR"
"6/23/2016",1950,3,"Black","N","M",4,"FR"
"6/23/2016",2005,3,"Black","N","M",8,"FR"
"6/24/2016",NA,3,"White","H","M",11,"ED"
"6/24/2016",220,2,"White","H","M",4,"DA"
"6/24/2016",257,3,"White","H","M",1,"DA"
"6/24/2016",322,3,"Black","N","M",1,"ED"
"6/24/2016",1520,3,"White","N","M",14,"CH"
"6/24/2016",1520,2,"White","N","M",6,"CH"
"6/25/2016",522,3,"White","H","M",2,"ID"
"6/25/2016",522,3,"White","H","M",9,"ID"
"6/25/2016",523,3,"White","H","M",3,"ID"
"6/25/2016",524,3,"White","H","M",3,"ID"
"6/25/2016",525,3,"White","H","M",4,"ID"
"6/25/2016",731,3,"White","H","M",4,"ID"
"6/25/2016",2005,3,"White","N","M",16,"DA"
"6/26/2016",NA,3,"Black","N","M",2,"GE"
"6/26/2016",NA,3,"Black","N","M",8,"GE"
"6/26/2016",NA,3,NA,NA,NA,26,"GE"
"6/26/2016",NA,3,"White","H","M",26,"GE"
"6/26/2016",NA,3,"White","N","M",2,"GE"
"6/26/2016",8,3,"White","N","M",2,"GE"
"6/26/2016",50,3,"Black","N","M",3,"GE"
"6/26/2016",1010,3,"White","H","M",18,"FR"
"6/26/2016",1022,3,"White","H","M",10,"FR"
"6/26/2016",1122,3,"White","H","M",4,"FR"
"6/27/2016",NA,3,"White","H","F",4,"FR"
"6/27/2016",NA,3,"White","H","F",7,"FR"
"6/27/2016",NA,3,"White","N","M",6,"BA"
"6/27/2016",NA,3,"White","N","M",4,"FR"
"6/27/2016",1631,3,"White","N","M",4,"BA"
"6/28/2016",NA,3,"White","N","M",8,"GE"
"6/28/2016",NA,3,"Black","N","M",18,"BA"
"6/28/2016",NA,3,"Black","N","M",5,"BA"
"6/28/2016",NA,3,"Black","N","M",17,"DA"
"6/28/2016",1912,3,"Black","N","M",1,"DA"
"6/29/2016",NA,3,"Black","N","F",4,"GE"
"6/29/2016",146,3,"White","H","F",12,"GE"
"6/29/2016",246,3,"Asian","N","F",2,"GE"
"6/29/2016",1711,3,"Black","N","M",5,"CH"
"6/29/2016",1905,3,"White","N","M",4,"GE"
"6/29/2016",2149,3,"White","H","M",3,"ED"
"6/29/2016",2149,3,"White","H","M",3,"ED"
"6/29/2016",2210,3,"Black","N","F",2,"ED"
"6/29/2016",2230,3,"Black","N","F",2,"ED"
"6/30/2016",1410,3,"White","H","F",6,"FR"
"7/1/2016",NA,3,"Black","N","M",4,"ED"
"7/1/2016",NA,3,"Black","N","F",1,"DA"
"7/1/2016",545,3,"Black","N","F",2,"ED"
"7/1/2016",545,3,"Black","N","M",2,"ED"
"7/1/2016",708,3,"Black","N","M",12,"ED"
"7/1/2016",1131,3,"Black","N","M",5,"ED"
"7/1/2016",1517,3,"Black","N","F",8,"DA"
"7/1/2016",2203,3,"White","H","M",1,"ED"
"7/1/2016",2203,3,"White","H","M",22,"ED"
"7/1/2016",2203,3,"White","H","M",3,"ED"
"7/1/2016",2205,3,"White","H","M",10,"ED"
"7/2/2016",NA,3,"White","N","F",8,"DA"
"7/2/2016",NA,3,"White","N","F",1,"DA"
"7/2/2016",55,3,"White","N","M",5,"BA"
"7/2/2016",55,3,"White","N","M",5,"BA"
"7/3/2016",NA,3,"White","N","M",4,"GE"
"7/3/2016",NA,3,"White",NA,"M",4,"GE"
"7/3/2016",NA,3,"White","H","M",1,"ED"
"7/3/2016",NA,3,"White","H","M",19,"CH"
"7/3/2016",152,3,"White","N","M",2,"GE"
"7/3/2016",152,3,"White","N","M",6,"GE"
"7/3/2016",152,3,"White","N","M",4,"GE"
"7/3/2016",152,3,"White","N","M",3,"GE"
"7/3/2016",157,3,"White","N","M",2,"GE"
"7/3/2016",209,3,"White",NA,"M",2,"GE"
"7/3/2016",1235,3,"White","H","M",9,"ED"
"7/4/2016",NA,3,"Black","N","F",24,"DA"
"7/5/2016",NA,3,"White","N","M",9,"GE"
"7/5/2016",NA,3,"Black","N","F",18,"GE"
"7/5/2016",NA,3,"Black","N","F",2,"ED"
"7/5/2016",115,3,"White","N","M",3,"GE"
"7/5/2016",210,3,"Black","N","F",3,"GE"
"7/5/2016",423,3,"Black","N","F",9,"GE"
"7/5/2016",837,3,"White","H","F",6,"FR"
"7/5/2016",840,3,"White","H","F",10,"FR"
"7/5/2016",2238,3,"Black","N","M",3,"GE"
"7/5/2016",2238,3,"Black","N","M",2,"GE"
"7/6/2016",NA,3,"Black","N","M",3,"GE"
"7/6/2016",NA,3,"Black","N","M",13,"GE"
"7/6/2016",NA,3,"White","N","F",4,"FR"
"7/6/2016",134,3,"White","H","F",14,"BA"
"7/6/2016",148,3,"White","N","M",5,"DA"
"7/6/2016",235,3,"White","H","F",1,"BA"
"7/6/2016",237,3,"White","N","M",4,"BA"
"7/6/2016",730,3,"Black","N","M",12,"GE"
"7/6/2016",854,3,"Black","N","M",13,"GE"
"7/6/2016",1316,3,"White","N","F",14,"FR"
"7/6/2016",1840,3,"Black","N","M",6,"ID"
"7/7/2016",NA,3,"White","H","M",22,"DA"
"7/7/2016",NA,3,"White","H","F",15,"ID"
"7/7/2016",NA,3,"Black","N","M",8,"ID"
"7/7/2016",NA,3,"Black","N","M",9,"ID"
"7/7/2016",NA,3,"White","N","M",1,"BA"
"7/7/2016",NA,3,"White","N","M",18,"BA"
"7/7/2016",NA,3,"White","N","M",2,"BA"
"7/7/2016",NA,2,"White","H","M",1,"ID"
"7/7/2016",400,3,"Black","N","M",2,"ID"
"7/7/2016",540,3,"Black","N","M",1,"ID"
"7/7/2016",1145,3,"White","N","M",2,"GE"
"7/7/2016",2123,3,"White","H","M",6,"ID"
"7/8/2016",NA,2,"White","N","F",3,"BA"
"7/8/2016",NA,3,"White","N","M",2,"HE"
"7/8/2016",NA,3,"White","N","M",1,"HE"
"7/8/2016",135,3,"White","N","M",2,"ED"
"7/8/2016",204,3,"White","N","F",18,"GE"
"7/9/2016",NA,3,"White","H","M",4,"FR"
"7/9/2016",NA,3,"White","N","F",3,"ED"
"7/9/2016",NA,3,"White","H","M",4,NA
"7/9/2016",1353,3,"Black","N","F",4,"ED"
"7/9/2016",1420,3,"White","N","M",5,"HE"
"7/9/2016",1610,3,"Black","N","F",6,"ED"
"7/9/2016",1956,3,"White","N","M",6,"ID"
"7/9/2016",2156,3,"White","H","M",3,"ED"
"7/9/2016",2306,3,"White","H","M",9,NA
"7/10/2016",NA,3,"White","H","F",14,"GE"
"7/10/2016",NA,3,"White","H","F",12,"GE"
"7/10/2016",NA,3,"White","H","F",5,"ED"
"7/10/2016",NA,3,NA,NA,NA,10,"BA"
"7/10/2016",44,3,"White","N","M",3,"DA"
"7/10/2016",202,3,"White","H","F",4,"GE"
"7/10/2016",228,3,"White","H","M",1,"HE"
"7/10/2016",428,3,"White","H","F",2,"ED"
"7/10/2016",428,3,"White","H","M",2,"ED"
"7/10/2016",428,3,"White","H","M",5,"ED"
"7/10/2016",428,3,"White","H","F",17,"ED"
"7/10/2016",1432,3,"Black","N","M",3,"AD"
"7/10/2016",1455,3,"Black","N","M",4,"AD"
"7/10/2016",2102,3,"Black","N","M",2,"GE"
"7/10/2016",2102,3,"Black","N","M",18,"GE"
"7/10/2016",2309,3,"White","N","M",5,"DA"
"7/10/2016",2317,3,"Black","N","M",9,"GE"
"7/11/2016",223,3,"White",NA,"M",2,"GE"
"7/11/2016",223,3,"White",NA,"M",2,"GE"
"7/11/2016",1404,3,"White","H","M",9,"GE"
"7/12/2016",NA,3,"Black","N","F",12,"CH"
"7/12/2016",NA,3,"White","N","M",18,"FR"
"7/12/2016",NA,3,"White","N","M",6,"FR"
"7/12/2016",944,3,"Black","N","F",9,"CH"
"7/13/2016",NA,3,"White","N","F",8,"BA"
"7/13/2016",NA,3,"White","N","M",20,"BA"
"7/13/2016",741,3,"Black","N","M",1,"AD"
"7/13/2016",741,3,"Black","N","M",14,"AD"
"7/13/2016",741,3,"Black","N","M",2,"AD"
"7/13/2016",741,3,"Black","N","M",0,"AD"
"7/13/2016",1816,3,"White","N","M",4,"BA"
"7/16/2016",NA,3,"White","N","M",0,"BA"
"7/14/2016",1730,3,"White","N","F",3,"GE"
"7/14/2016",2144,3,"White","H","M",3,"ED"
"7/14/2016",2144,3,"White","H","M",8,"ED"
"7/14/2016",2144,3,"White","H","M",3,"ED"
"7/14/2016",2144,3,"White","H","M",4,"ED"
"7/14/2016",2144,3,"White","H","M",0,"ED"
"7/15/2016",150,3,"White","N","M",1,"BA"
"7/15/2016",150,3,"White","N","M",2,"BA"
"7/15/2016",150,3,"White","N","M",14,"BA"
"7/15/2016",1150,3,"White","H","M",1,"HE"
"7/15/2016",2325,3,"White","H","M",4,"ED"
"7/15/2016",2350,3,"White","H","M",4,"HE"
"7/15/2016",2350,3,"White","H","M",12,"ED"
"7/15/2016",2355,3,"White","H","M",0,"HE"
"7/16/2016",NA,3,"White","N","M",1,"BA"
"7/16/2016",NA,3,"White","N","M",1,"BA"
"7/16/2016",18,3,"White","N","M",1,"BA"
"7/16/2016",507,3,"White","N","M",3,"BA"
"7/16/2016",2253,3,"Black","N","M",1,"ED"
"7/16/2016",2330,3,"Black","N","M",4,"ED"
"7/16/2016",2330,3,"Black","N","M",0,"ED"
"7/18/2016",NA,3,NA,NA,NA,2,"GE"
"7/18/2016",NA,3,"Black","N","M",9,"ID"
"7/18/2016",NA,3,"Black","N","M",3,"BA"
"7/18/2016",NA,3,"White","H","M",1,"ED"
"7/18/2016",NA,2,"White","H","M",19,"BA"
"7/18/2016",53,3,"White","H","F",2,"ED"
"7/18/2016",103,3,"Black","N","M",5,"HE"
"7/18/2016",103,3,"Black","N","M",8,"HE"
"7/18/2016",211,3,"Black","N","M",2,"HE"
"7/18/2016",353,3,"White","N","F",1,"GE"
"7/18/2016",1032,3,"White","N","F",6,"HE"
"7/18/2016",2148,3,"White","H","F",0,"ED"
"7/18/2016",2322,3,"White","H","M",2,"ED"
"8/5/2016",NA,3,"White","N","M",24,"ED"
"7/19/2016",NA,3,"White","N","F",15,"FR"
"7/19/2016",2141,3,"White","N","F",1,"FR"
"7/19/2016",2150,3,"White","N","F",4,"FR"
"7/20/2016",NA,3,"White","H","F",11,"ID"
"7/20/2016",850,3,"White","H","F",1,"ID"
"7/20/2016",925,3,"White","H","F",6,"ID"
"7/20/2016",1638,2,"White","H","M",8,"FR"
"7/20/2016",2338,3,"White","N","M",4,"CH"
"7/21/2016",NA,3,"Black","N","M",1,"AD"
"7/21/2016",2,3,"White","H","M",4,"ED"
"9/23/2016",759,3,"White","H","M",9,"HE"
"7/21/2016",53,3,"White","H","M",0,"DA"
"7/21/2016",53,3,"White","H","M",3,"DA"
"7/21/2016",53,3,"White","H","M",4,"DA"
"7/21/2016",102,3,"White","H","M",5,"ED"
"7/21/2016",2200,3,"Black","N","M",0,"AD"
"7/21/2016",2200,3,"Black","N","M",5,"AD"
"7/22/2016",NA,3,"Black","N","M",5,"GE"
"7/22/2016",NA,3,"Black","N","F",6,"FR"
"7/22/2016",NA,3,"Black","N","F",18,"FR"
"7/22/2016",NA,3,"Black","N","F",10,"FR"
"7/22/2016",1404,3,"Black","N","M",8,"GE"
"7/22/2016",1555,3,"Black","N","M",5,"GE"
"7/22/2016",1659,3,"Black","N","M",3,"GE"
"7/22/2016",1740,3,"Black","N","F",3,"FR"
"7/22/2016",1800,3,"Black","N","F",5,"FR"
"7/23/2016",28,3,"White","H","M",2,"GE"
"7/23/2016",230,3,"Black","N","F",12,"ED"
"7/23/2016",240,3,"Black","N","F",1,"ED"
"7/23/2016",459,3,"White","N","M",5,"GE"
"7/24/2016",NA,3,"White","H","M",4,"GE"
"7/24/2016",230,3,"Black","N","M",4,"GE"
"7/24/2016",230,3,"Black","N","M",8,"GE"
"7/24/2016",2016,2,"White","N","M",1,"ED"
"7/24/2016",2027,3,"White","N","M",0,"ED"
"7/24/2016",2030,3,"White","N","M",3,"ED"
"7/24/2016",2113,3,"White","N","M",1,"ED"
"7/25/2016",211,3,"Black","N","M",2,"GE"
"7/26/2016",2110,3,"White","N","M",3,"ED"
"7/26/2016",2112,3,"White","N","M",1,"ED"
"7/27/2016",NA,3,"Black","N","F",2,"ED"
"7/27/2016",1118,3,"White","H","F",6,"HE"
"7/27/2016",2225,3,"Black","N","M",4,"CH"
"7/28/2016",NA,3,"White","H","M",4,"HE"
"7/28/2016",1553,3,"White","H","M",9,"HE"
"7/28/2016",1625,3,"White","N","F",0,"DA"
"7/28/2016",1625,3,"White","N","M",0,"DA"
"7/28/2016",1625,3,"White","N","F",3,"DA"
"7/28/2016",2218,3,"White","N","M",6,"GE"
"7/28/2016",2218,3,"White","N","M",19,"GE"
"7/29/2016",NA,3,"Black","N","F",4,"CH"
"7/29/2016",2051,3,"Black","N","F",4,"CH"
"7/30/2016",NA,3,"White","N","F",3,"DA"
"7/30/2016",NA,3,"Black","N","M",9,"DA"
"7/30/2016",NA,3,"Black","N","M",13,"HE"
"7/30/2016",NA,3,"White","N","M",8,"HE"
"7/30/2016",319,3,"White","H","M",5,"DA"
"7/30/2016",2039,3,"White","N","M",4,"GE"
"7/30/2016",2039,3,"White","N","M",6,"GE"
"7/30/2016",2219,3,"Black","N","M",9,"DA"
"7/30/2016",2324,3,"White","N","M",12,"GE"
"7/30/2016",2348,3,"Black","N","M",1,"DA"
"7/31/2016",NA,3,"Black","N","M",0,"AD"
"7/31/2016",NA,3,"White","N","F",5,"HE"
"7/31/2016",NA,3,"Black","N","M",3,"BA"
"7/31/2016",200,3,"Black","N","M",2,"AD"
"7/31/2016",200,3,"Black","N","M",1,"AD"
"7/31/2016",220,3,"Black","N","M",12,"GE"
"7/31/2016",251,3,"White","H","M",9,"HE"
"7/31/2016",251,3,"White","H","M",16,"HE"
"7/31/2016",253,3,"White","H","M",13,"HE"
"7/31/2016",315,2,"Black","N","M",6,"AD"
"7/31/2016",400,3,"Black","N","M",14,"AD"
"7/31/2016",400,3,"Black","N","M",14,"AD"
"7/31/2016",1056,3,"White","N","F",8,"HE"
"7/31/2016",1529,3,"Black","N","M",1,"BA"
"7/31/2016",1821,3,"Black","N","M",3,"AD"
"7/31/2016",1822,3,"Black","N","M",4,"AD"
"7/31/2016",2240,3,"White","H","M",2,"FR"
"8/1/2016",NA,3,"White","H","M",5,"HE"
"8/1/2016",1508,3,"White","H","M",12,"HE"
"8/1/2016",2121,3,"White","H","M",4,"HE"
"8/1/2016",2121,3,"White","H","M",5,"HE"
"8/1/2016",2324,3,"Black","N","F",4,"ID"
"8/1/2016",2324,3,"Black","N","F",4,"ID"
"8/1/2016",2324,3,"Black","N","F",3,"ID"
"8/1/2016",2336,3,"Black","N","F",0,"ID"
"8/2/2016",1750,3,"White","N","F",23,"ID"
"8/2/2016",2135,3,"Black","N","F",2,"ID"
"8/2/2016",2252,3,"Black","N","F",6,"ID"
"8/2/2016",2252,3,"Black","N","F",1,"ID"
"8/2/2016",2252,3,"Black","N","F",4,"ID"
"8/3/2016",1916,3,"White","N","M",4,"DA"
"8/3/2016",2105,3,"White","H","M",9,"ED"
"8/3/2016",2105,3,"White","H","M",4,"ED"
"8/4/2016",NA,3,"White","N","M",4,"DA"
"8/4/2016",NA,3,"Black","N","M",13,"ID"
"8/4/2016",1437,3,"White","H","M",0,"ED"
"8/4/2016",1437,3,"White","H","M",9,"ED"
"8/4/2016",1730,3,"Black","N","M",8,"ID"
"8/4/2016",1748,3,"Black","N","M",3,"ID"
"8/4/2016",1815,3,"Black","N","M",0,"ID"
"8/4/2016",2300,3,"Black","N","M",9,"CH"
"8/5/2016",1512,3,"White","N","M",4,"ED"
"8/5/2016",1520,3,"White","H","M",5,"AD"
"8/5/2016",1840,3,"White","N","M",3,"AD"
"8/5/2016",1841,3,"White","N","M",4,"AD"
"8/5/2016",1844,3,"White","N","M",11,"AD"
"8/6/2016",NA,3,"White","H","M",8,"ID"
"8/6/2016",NA,3,"White","H","M",2,"HE"
"8/7/2016",NA,3,"White","N","M",6,"GE"
"8/7/2016",NA,3,"White","N","M",9,"GE"
"8/7/2016",NA,3,"Black","N","M",6,"HE"
"8/7/2016",NA,3,"White","N","M",4,"BA"
"8/7/2016",12,3,"White","H","F",10,"BA"
"9/23/2016",1006,3,"White","N","F",6,"AD"
"8/7/2016",105,3,"White","H","M",2,"GE"
"8/7/2016",139,3,"White","N","M",4,"GE"
"8/7/2016",139,3,"White","N","M",2,"GE"
"8/7/2016",139,3,"White","N","M",2,"GE"
"8/7/2016",659,3,"White","H","M",1,"FR"
"8/7/2016",709,3,"White","H","M",1,"FR"
"8/7/2016",1230,3,"Black","N","M",9,"HE"
"8/8/2016",1819,3,"White","N","M",6,"FR"
"8/8/2016",1943,3,"White","H","M",9,"FR"
"8/8/2016",2139,3,"White","N","M",2,"FR"
"8/8/2016",2330,3,"White","N","M",5,"BA"
"8/9/2016",47,3,"White","H","M",1,"ID"
"8/9/2016",248,3,"White","H","F",2,"GE"
"8/10/2016",48,3,"Black","N","M",4,"CH"
"8/10/2016",2012,3,"White",NA,"M",2,"ED"
"8/10/2016",2235,3,"White","N","F",0,"FR"
"8/10/2016",2319,3,"White","N","F",1,"FR"
"8/12/2016",58,3,"White","H","M",2,"GE"
"8/12/2016",58,3,"White","H","M",4,"GE"
"8/12/2016",138,3,"Black","N","M",6,"GE"
"8/12/2016",1825,3,"White","N","M",20,"BA"
"8/13/2016",204,3,"White","H","M",4,"GE"
"8/13/2016",204,3,"White","H","M",9,"GE"
"8/13/2016",204,3,"White","H","M",9,"GE"
"8/13/2016",205,3,"White","H","F",2,"GE"
"8/13/2016",2030,3,"Black","N","F",3,"ED"
"8/13/2016",2030,3,"Black","N","F",4,"ED"
"8/13/2016",2030,3,"Black","N","F",0,"ED"
"8/14/2016",NA,3,"Black","N","M",17,"GE"
"8/14/2016",NA,3,"Black","N","M",2,"GE"
"8/14/2016",NA,3,"Asian","N","M",19,"AD"
"8/14/2016",NA,3,"White","N","M",12,"FR"
"8/14/2016",137,3,"White","H","F",2,"ED"
"8/14/2016",137,3,"White","H","F",17,"ED"
"8/14/2016",848,3,"Black","N","M",15,"ID"
"8/14/2016",933,3,"Black","N","M",9,"ID"
"8/14/2016",945,3,"Black","N","M",0,"ID"
"8/15/2016",NA,3,"White","N","M",14,"ID"
"8/15/2016",NA,3,"White","N","M",9,"ID"
"8/15/2016",240,3,"White","H","M",4,"ID"
"8/16/2016",NA,3,"White","H","M",11,"AD"
"8/16/2016",NA,3,"White","N","M",14,"ID"
"8/16/2016",855,3,"White","N","M",5,"ID"
"8/16/2016",1110,3,"White","N","M",8,"ID"
"8/17/2016",NA,3,"White","H","F",3,"ED"
"8/17/2016",NA,3,"White","N","F",3,"AD"
"8/17/2016",220,3,"White","H","F",3,"ED"
"8/17/2016",230,3,"White","H","F",1,"ED"
"8/17/2016",1251,3,"White","N","F",6,"AD"
"8/18/2016",NA,3,"White","H","F",14,"HE"
"8/18/2016",NA,3,"White","N","M",5,"DA"
"8/18/2016",350,3,"White","H","F",0,"HE"
"8/18/2016",400,3,"White","H","F",1,"HE"
"8/19/2016",NA,3,"White","N","M",2,"HE"
"8/19/2016",NA,3,"White","H","F",2,"FR"
"8/19/2016",1040,3,"White","N","M",9,"DA"
"8/19/2016",1745,3,"White","H","F",1,"FR"
"8/20/2016",NA,3,"White","H","M",5,"GE"
"8/20/2016",NA,3,"White",NA,"M",5,"GE"
"8/20/2016",2213,3,"White","N","M",1,"DA"
"8/21/2016",NA,3,NA,NA,NA,9,"GE"
"8/21/2016",121,3,"White","N","M",1,"DA"
"8/21/2016",130,3,"White","N","M",3,"DA"
"8/22/2016",NA,3,"White","N","F",4,"FR"
"8/22/2016",NA,3,"Black","N","M",0,NA
"8/22/2016",NA,3,"Black","N","M",13,NA
"8/22/2016",NA,3,"Black","N","M",17,NA
"8/22/2016",308,3,"White","H","M",4,"CH"
"8/22/2016",308,3,"White","H","M",4,"CH"
"8/22/2016",459,3,"White","N","F",1,"FR"
"8/22/2016",659,3,"White","N","F",0,"FR"
"8/22/2016",835,3,"White","N","M",15,"GE"
"8/22/2016",1525,3,"Black","N","M",20,NA
"8/23/2016",1710,3,"White","N","M",1,"ED"
"9/3/2016",1420,3,"Black","N","M",15,"ID"
"8/23/2016",1710,3,"White","N","M",1,"ED"
"8/23/2016",1852,3,"White","H","M",2,"HE"
"8/23/2016",1853,3,"White","H","M",0,"HE"
"8/23/2016",1853,3,"White","H","M",5,"HE"
"8/24/2016",NA,3,"White","H","F",2,"FR"
"8/24/2016",35,3,"White","H","F",2,"FR"
"8/24/2016",515,3,"Black","N","M",9,"GE"
"8/24/2016",515,3,"Black","N","M",5,"GE"
"8/24/2016",1939,3,"Black","N","F",1,"ED"
"8/24/2016",1939,3,"Black","N","F",2,"ED"
"8/24/2016",2352,3,"White","N","M",10,"ID"
"8/24/2016",2352,3,"White","N","M",2,"ID"
"8/25/2016",NA,3,"White","N","M",2,"BA"
"8/25/2016",NA,3,"White","H","F",2,"FR"
"8/25/2016",NA,3,"Black",NA,"M",5,"GE"
"8/25/2016",50,3,"White","H","M",4,"ED"
"8/25/2016",50,3,"White","H","M",3,"ED"
"8/25/2016",1249,3,"White","H","M",4,"ED"
"8/25/2016",1824,3,"White","N","M",1,"BA"
"8/25/2016",2226,3,"Black","N","M",9,"GE"
"8/26/2016",140,3,"Black","N","M",4,"GE"
"8/26/2016",143,3,"Black","N","M",6,"GE"
"8/26/2016",241,3,"White","N","M",2,"GE"
"8/27/2016",NA,3,"White","N","M",18,"AP"
"8/27/2016",NA,3,"White","N","M",21,"AP"
"8/27/2016",NA,3,"White","N","M",16,"AP"
"8/27/2016",1655,3,"White","N","M",20,"AP"
"8/27/2016",2006,3,"Black","N","M",4,"HE"
"8/27/2016",2006,3,"Black","N","M",3,"HE"
"8/28/2016",NA,3,NA,NA,NA,4,"FR"
"8/28/2016",NA,3,"White","N","M",2,"GE"
"8/28/2016",154,3,"Black","N","M",14,"GE"
"8/28/2016",214,3,"Black","N","M",6,"GE"
"8/28/2016",214,3,"Black","N","M",2,"GE"
"8/28/2016",215,2,"Black","N","M",3,"GE"
"8/28/2016",224,3,"White","H","M",0,"DA"
"10/2/2016",11,3,"Black","N","M",9,"GE"
"8/28/2016",224,3,"White","H","M",2,"DA"
"8/28/2016",226,3,"White","H","M",3,"DA"
"8/28/2016",1744,3,"White","N","M",3,"GE"
"8/28/2016",1746,3,"White","N","M",3,"GE"
"8/28/2016",2140,3,"White","N","M",4,"CH"
"8/28/2016",2209,3,"White","N","M",2,"CH"
"8/28/2016",2303,3,"White","N","M",1,"CH"
"8/29/2016",NA,3,"White","H","M",4,"ID"
"8/29/2016",243,3,"White","H","M",8,"ID"
"8/29/2016",535,3,"White","N","F",1,"ID"
"8/29/2016",535,3,"White","N","F",6,"ID"
"8/29/2016",535,3,"White","N","F",1,"ID"
"8/29/2016",2339,3,"Black","N","M",4,"GE"
"8/30/2016",NA,3,"Black","N","M",9,"CH"
"8/30/2016",1645,3,"Black","N","M",1,"HE"
"8/30/2016",1714,3,"Black","N","M",6,"CH"
"8/31/2016",NA,3,"Black","N","M",5,"BA"
"8/31/2016",300,3,"White","N","M",12,"GE"
"8/31/2016",308,3,"White","N","M",6,"GE"
"8/31/2016",1547,3,"White","H","M",1,"FR"
"8/31/2016",1547,3,"White","H","M",1,"FR"
"8/31/2016",1819,3,"White","H","M",6,"GE"
"8/31/2016",1819,3,"White","H","M",10,"GE"
"9/13/2016",2223,3,"White","N","M",5,"GE"
"8/31/2016",2027,3,"Black","N","M",0,"BA"
"9/1/2016",107,3,"Asian","N","F",0,"AD"
"9/1/2016",125,3,"Black","N","M",8,"ED"
"9/1/2016",125,3,"Black","N","M",1,"ED"
"9/1/2016",757,3,"Black","N","M",9,"GE"
"9/1/2016",844,3,"Black","N","M",3,"GE"
"9/1/2016",1912,3,"Asian","N","F",3,"AD"
"9/1/2016",2250,3,"White","N","M",0,"AD"
"9/1/2016",2255,3,"White","N","M",19,"AD"
"9/2/2016",NA,3,"White","N","M",19,"GE"
"9/2/2016",1159,3,"White","N","M",4,"ED"
"9/2/2016",1159,3,"White","N","M",4,"ED"
"9/2/2016",1200,3,"White","N","M",9,"ED"
"9/2/2016",1354,3,"White","N","M",3,"ED"
"9/2/2016",1554,3,"White","H","M",3,"GE"
"9/2/2016",1956,3,"White","H","F",1,"FR"
"9/2/2016",1956,3,"White","H","F",23,"FR"
"9/3/2016",NA,3,"Black","N","M",5,"CH"
"9/3/2016",NA,3,"Black","N","M",4,"BA"
"9/3/2016",NA,3,"White","N","M",2,"FR"
"9/3/2016",110,3,"Black","N","M",2,"GE"
"9/3/2016",110,3,"Black","N","F",2,"GE"
"9/3/2016",110,3,"Asian","N","F",2,"GE"
"9/3/2016",110,3,"Asian","N","F",5,"GE"
"9/3/2016",110,3,"Black","N","F",5,"GE"
"9/3/2016",218,2,"White","H","M",9,"GE"
"9/3/2016",218,3,"White","H","M",2,"GE"
"9/3/2016",219,3,"White","H","M",18,"GE"
"9/3/2016",219,3,"White","H","M",2,"GE"
"9/3/2016",426,3,"Black","N","M",24,"CH"
"9/3/2016",1639,2,"White","H","M",9,"HE"
"9/3/2016",1639,3,"White","H","M",2,"HE"
"9/3/2016",1830,3,"Black","N","M",4,"BA"
"9/3/2016",2020,3,"Black","N","F",5,"GE"
"9/4/2016",4,3,"White","N","M",1,"AD"
"9/4/2016",107,3,"White","N","M",1,"AD"
"9/4/2016",1830,3,"White","H","M",2,"ED"
"9/4/2016",1837,3,"White","H","M",2,"ED"
"9/4/2016",2303,3,"Black","N","M",12,"GE"
"9/4/2016",2320,3,"Black","N","M",9,"GE"
"9/5/2016",NA,3,"White","H","M",2,"ED"
"9/5/2016",NA,3,"White","H","M",0,"ED"
"9/5/2016",NA,3,"White","H","M",2,"ED"
"9/5/2016",NA,3,"White","H","M",3,"ED"
"9/5/2016",NA,3,"White","H","M",0,"ED"
"9/5/2016",NA,3,"White","H","F",11,"FR"
"9/5/2016",2150,3,"White","H","F",9,"FR"
"9/5/2016",2340,3,"White","N","M",4,"BA"
"9/6/2016",600,3,"White","N","M",9,"HE"
"9/8/2016",NA,3,"White","H","F",9,"CH"
"9/8/2016",NA,3,"White","N","M",2,"ID"
"9/8/2016",1640,3,"Black","N","M",0,"CH"
"9/8/2016",1656,3,"Black","N","M",5,"CH"
"9/8/2016",1737,3,"Black","N","M",1,"CH"
"9/8/2016",1805,3,"Black","N","M",1,"CH"
"9/8/2016",1805,3,"Black","N","M",1,"CH"
"9/8/2016",2016,3,"White","H","F",6,"HE"
"9/9/2016",101,3,"White","H","M",25,"ED"
"9/9/2016",101,3,"White","H","M",13,"ED"
"9/9/2016",101,3,"White","H","M",1,"ED"
"9/9/2016",201,3,"Black","N","M",5,"GE"
"9/9/2016",1130,3,"White","N","M",8,"ID"
"9/10/2016",NA,3,"Black","N","M",17,"GE"
"9/10/2016",156,3,NA,NA,NA,0,"HE"
"9/10/2016",245,3,"White","N","M",4,"HE"
"9/10/2016",256,3,"White","N","M",1,"HE"
"9/10/2016",820,3,"White","N","M",17,"BA"
"9/11/2016",NA,3,"Black","N","M",12,"GE"
"9/11/2016",NA,3,"Black","N","M",0,"ED"
"9/11/2016",147,3,"White","N","M",3,"GE"
